Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-114252,2024-12-26,2025-01-19,24.0,Business,Schengen Business,75.0,Female,Germany,Singapore,Frankfurt_Center,Approved,December
C-114253,2023-07-09,2023-08-31,53.0,Tourist,Visitor Subclass 600,61.0,Female,Italy,Canada,Italy_Main_Center,Approved,July
C-114254,2020-11-08,2020-12-11,33.0,Tourist,Visitor Subclass 600,62.0,Other,Germany,Singapore,Frankfurt_Center,Denied,November
C-114255,2023-04-15,2023-05-07,22.0,Tourist,Schengen Tourist,39.0,Male,Mexico,Canada,Guadalajara_Center,Approved,April
C-114256,2023-01-08,2023-02-13,36.0,Business,B1,43.0,Unknown,Germany,Netherlands,Berlin_Center,Approved,January
C-114257,2024-01-01,2024-01-27,26.0,Business,Schengen Business,54.0,Female,France,UK,France_Main_Center,Approved,January
C-114258,2024-04-02,2024-05-24,52.0,Student,Study Permit,21.0,Female,Egypt,France,Egypt_Main_Center,Approved,April
C-114259,2023-02-18,2023-05-11,82.0,Work,Work Permit,33.0,Unknown,South Korea,France,South Korea_Main_Center,Approved,February
C-114260,2024-02-13,2024-02-26,36.0,Family,IR1,16.0,Other,China,UAE,Shanghai_Center,Pending,February
C-114261,2024-01-11,2024-03-02,51.0,Work,L1,59.0,Male,Spain,Singapore,Spain_Main_Center,Approved,January
C-114262,2023-09-05,2023-10-29,54.0,Work,Employment Pass,57.0,Female,Kenya,Australia,Kenya_Main_Center,Approved,September
C-114263,2020-06-29,2020-08-25,57.0,Student,Study Permit,29.0,Female,Vietnam,Canada,Vietnam_Main_Center,Approved,June
C-114264,2021-02-03,2021-05-21,107.0,Work,Employment Pass,49.0,Male,Pakistan,Singapore,Pakistan_Main_Center,Approved,February
C-114265,2022-01-30,2022-03-25,54.0,Student,M1,19.0,Male,Kenya,Singapore,Kenya_Main_Center,Denied,January
C-114266,2023-06-22,2023-09-05,75.0,Student,Student Tier 4,29.0,Other,Thailand,Japan,Thailand_Main_Center,Approved,June
C-114267,2023-03-05,2023-04-12,38.0,Tourist,Unknown,58.0,Female,Pakistan,New Zealand,Pakistan_Main_Center,Approved,March
C-114268,2024-01-06,2024-01-23,17.0,Business,Schengen Business,48.0,Female,Egypt,New Zealand,Egypt_Main_Center,Approved,January
C-114269,2021-06-24,2021-08-08,45.0,Student,Student Tier 4,23.0,Male,Spain,USA,Spain_Main_Center,Approved,June
C-114270,2021-01-30,2021-03-10,39.0,Tourist,Tourist Visa,39.0,Male,UK,Japan,London_Center,Approved,January
C-114271,2023-08-12,2023-10-23,72.0,Student,Study Permit,25.0,Other,Iran,France,Iran_Main_Center,Approved,August
C-114272,2021-05-12,2021-08-10,90.0,Work,Employment Pass,39.0,Other,Nigeria,UK,Nigeria_Main_Center,Approved,May
C-114273,2024-06-01,2024-09-10,101.0,Work,Employment Pass,44.0,Male,UK,UAE,London_Center,Approved,June
C-114274,2020-03-13,2020-04-21,39.0,Student,Student Tier 4,25.0,Other,Colombia,Australia,Colombia_Main_Center,Denied,March
C-114275,2020-04-29,2024-02-26,36.0,Tourist,Visitor Subclass 600,74.0,Other,Mexico,Australia,Mexico City_Center,Pending,April
C-114276,2023-09-19,2023-10-16,27.0,Business,B1,43.0,Male,Italy,UAE,Italy_Main_Center,Approved,September
C-114277,2020-11-09,2021-02-15,98.0,Work,Employment Pass,56.0,Male,Bangladesh,Netherlands,Bangladesh_Main_Center,Approved,November
C-114278,2024-02-20,2024-04-04,44.0,Student,Study Permit,29.0,Male,Nigeria,Switzerland,Nigeria_Main_Center,Approved,February
C-114279,2021-10-17,2021-11-15,29.0,Student,M1,39.0,Female,China,Japan,Beijing_Center,Approved,October
C-114280,2024-10-30,2024-11-15,16.0,Business,B1,53.0,Other,Egypt,Singapore,Egypt_Main_Center,Approved,October
C-114281,2023-07-15,2023-08-11,27.0,Business,Business Visitor,32.0,Other,UK,Netherlands,London_Center,Denied,July
C-114282,2023-04-01,2023-05-17,46.0,Student,M1,24.0,Female,Russia,France,Russia_Main_Center,Approved,April
C-114283,2023-01-20,2023-04-11,81.0,Work,Work Permit,22.0,Male,Nigeria,Switzerland,Nigeria_Main_Center,Approved,January
C-114284,2024-12-24,2025-05-03,130.0,Work,Work Permit,42.0,Other,Canada,Japan,Toronto_Center,Approved,December
C-114285,2023-10-24,2023-12-09,46.0,Student,F1,26.0,Male,Mexico,Singapore,Juarez_Center,Approved,October
C-114286,2023-02-24,2023-04-30,65.0,Work,Employment Pass,56.0,Other,Thailand,Netherlands,Thailand_Main_Center,Approved,February
C-114287,2023-12-26,2024-01-28,33.0,Tourist,B2,71.0,Female,Philippines,Canada,Cebu_Center,Approved,December
C-114288,2020-06-12,2020-07-27,45.0,Student,Study Permit,39.0,Other,Egypt,UK,Egypt_Main_Center,Approved,June
C-114289,2020-11-15,2024-02-26,36.0,Family,IR1,90.0,Female,France,UK,France_Main_Center,Pending,November
C-114290,2022-10-16,2022-12-14,59.0,Work,H1B,32.0,Other,Pakistan,France,Pakistan_Main_Center,Denied,October
C-114291,2023-11-17,2023-12-04,17.0,Business,Business Visitor,34.0,Male,Colombia,Singapore,Colombia_Main_Center,Approved,November
C-114292,2022-09-24,2024-02-26,36.0,Student,F1,25.0,Female,Bangladesh,UAE,Bangladesh_Main_Center,Pending,September
C-114293,2024-12-12,2025-02-03,53.0,Tourist,Unknown,56.0,Female,China,Switzerland,Guangzhou_Center,Approved,December
C-114294,2022-03-08,2022-04-01,24.0,Tourist,B2,48.0,Female,China,UAE,Shanghai_Center,Approved,March
C-114295,2022-04-10,2022-05-17,37.0,Student,F1,29.0,Male,Egypt,New Zealand,Unknown,Approved,April
C-114296,2020-04-30,2024-02-26,36.0,Student,Student Tier 4,28.0,Male,Thailand,France,Thailand_Main_Center,Pending,April
C-114297,2023-02-23,2023-03-23,28.0,Tourist,B2,48.0,Female,Bangladesh,Japan,Bangladesh_Main_Center,Approved,February
C-114298,2024-06-29,2024-07-22,23.0,Business,Unknown,44.0,Male,Turkey,Singapore,Turkey_Main_Center,Approved,June
C-114299,2023-12-02,2024-01-22,51.0,Student,F1,22.0,Female,Bangladesh,USA,Bangladesh_Main_Center,Denied,December
C-114300,2020-06-30,2020-07-30,30.0,Business,Business Visitor,55.0,Unknown,Turkey,New Zealand,Turkey_Main_Center,Approved,June
C-114301,2023-01-27,2023-03-10,42.0,Student,Study Permit,27.0,Other,Philippines,Netherlands,Manila_Center,Approved,January
C-114302,2024-09-06,2024-12-20,105.0,Work,L1,51.0,Male,China,USA,Guangzhou_Center,Approved,September
C-114303,2020-09-01,2020-09-25,24.0,Tourist,Unknown,33.0,Male,Japan,Canada,Japan_Main_Center,Approved,September
C-114304,2024-07-19,2024-09-19,62.0,Student,F1,29.0,Male,Peru,Australia,Peru_Main_Center,Approved,July
C-114305,2024-06-03,2024-09-09,98.0,Work,Unknown,62.0,Male,Kenya,France,Kenya_Main_Center,Approved,June
C-114306,2024-06-19,2024-08-06,48.0,Student,Student Tier 4,25.0,Female,Germany,Switzerland,Berlin_Center,Approved,June
C-114307,2020-04-01,2020-04-29,28.0,Tourist,Tourist Visa,58.0,Female,Germany,USA,Berlin_Center,Approved,April
C-114308,2024-03-23,2024-04-05,13.0,Tourist,B2,30.0,Male,Pakistan,Singapore,Pakistan_Main_Center,Approved,March
C-114309,2022-11-12,2022-12-11,29.0,Tourist,Schengen Tourist,22.0,Male,China,UAE,Shanghai_Center,Approved,November
C-114310,2024-03-24,2024-02-26,36.0,Tourist,B2,72.0,Male,Russia,New Zealand,Russia_Main_Center,Pending,March
C-114311,2024-07-19,2024-08-23,35.0,Tourist,Visitor Subclass 600,65.0,Other,China,Switzerland,Guangzhou_Center,Approved,July
C-114312,2022-07-19,2022-09-16,59.0,Transit,Transit Visa,45.0,Male,Kenya,New Zealand,Kenya_Main_Center,Denied,July
C-114313,2022-01-17,2022-02-24,38.0,Tourist,Tourist Visa,64.0,Male,Russia,USA,Russia_Main_Center,Approved,January
C-114314,2022-12-07,2023-03-08,91.0,Work,Skilled Worker,73.0,Female,Spain,Japan,Spain_Main_Center,Approved,December
C-114315,2020-04-16,2020-06-30,75.0,Work,Skilled Worker,74.0,Female,Japan,UK,Japan_Main_Center,Denied,April
C-114316,2020-02-06,2020-05-01,85.0,Work,Employment Pass,58.0,Male,Germany,Singapore,Berlin_Center,Approved,February
C-114317,2024-10-17,2024-11-06,20.0,Business,Business Visitor,42.0,Other,China,France,Chengdu_Center,Approved,October
C-114318,2022-09-23,2022-12-22,90.0,Work,Work Permit,32.0,Other,Colombia,UK,Colombia_Main_Center,Denied,September
C-114319,2023-03-27,2023-05-24,58.0,Student,F1,25.0,Other,Canada,Japan,Vancouver_Center,Approved,March
C-114320,2022-12-19,2023-02-23,66.0,Work,Work Permit,32.0,Male,Nigeria,USA,Nigeria_Main_Center,Approved,December
C-114321,2023-07-20,2023-09-10,52.0,Student,M1,19.0,Other,Nigeria,France,Nigeria_Main_Center,Approved,July
C-114322,2021-10-01,2021-10-25,24.0,Tourist,B2,55.0,Female,Turkey,Germany,Turkey_Main_Center,Approved,October
C-114323,2020-12-09,2021-01-19,41.0,Tourist,B2,53.0,Male,Mexico,Canada,Guadalajara_Center,Denied,December
C-114324,2020-08-08,2020-09-03,26.0,Business,Business Visitor,38.0,Other,Nigeria,Singapore,Nigeria_Main_Center,Approved,August
C-114325,2023-12-03,2024-01-08,36.0,Tourist,Schengen Tourist,34.0,Female,Philippines,Australia,Cebu_Center,Denied,December
C-114326,2024-06-12,2024-07-31,49.0,Student,Study Permit,23.0,Male,Turkey,USA,Turkey_Main_Center,Approved,June
C-114327,2020-10-05,2020-12-20,76.0,Work,H1B,38.0,Male,Pakistan,Australia,Pakistan_Main_Center,Denied,October
C-114328,2022-10-05,2023-02-02,120.0,Work,H1B,67.0,Male,Bangladesh,Singapore,Bangladesh_Main_Center,Approved,October
C-114329,2024-01-25,2024-04-15,81.0,Work,Skilled Worker,22.0,Other,Turkey,Singapore,Turkey_Main_Center,Approved,January
C-114330,2020-10-20,2020-11-27,38.0,Student,Unknown,25.0,Male,Egypt,Singapore,Egypt_Main_Center,Approved,October
C-114331,2021-01-11,2021-02-20,40.0,Tourist,Tourist Visa,27.0,Male,Japan,Netherlands,Japan_Main_Center,Approved,January
C-114332,2021-02-11,2021-03-10,27.0,Tourist,B2,66.0,Other,Philippines,Netherlands,Cebu_Center,Approved,February
C-114333,2022-12-16,2023-03-27,101.0,Work,Skilled Worker,61.0,Male,UK,Japan,Manchester_Center,Denied,December
C-114334,2023-06-15,2023-08-14,60.0,Tourist,Tourist Visa,27.0,Male,Brazil,UK,Sao Paulo_Center,Approved,June
C-114335,2022-09-08,2022-10-09,31.0,Tourist,Schengen Tourist,32.0,Other,Brazil,UAE,Sao Paulo_Center,Approved,September
C-114336,2024-07-26,2024-10-09,75.0,Work,Unknown,39.0,Female,Germany,USA,Berlin_Center,Approved,July
C-114337,2022-09-28,2024-02-26,36.0,Student,M1,25.0,Female,Brazil,New Zealand,Rio de Janeiro_Center,Pending,September
C-114338,2024-07-13,2024-10-26,105.0,Work,Employment Pass,65.0,Male,Vietnam,USA,Vietnam_Main_Center,Approved,July
C-114339,2020-06-22,2020-10-12,112.0,Work,H1B,58.0,Female,Kenya,UK,Kenya_Main_Center,Approved,June
C-114340,2023-08-27,2023-10-15,49.0,Tourist,Schengen Tourist,71.0,Male,China,Singapore,Shanghai_Center,Approved,August
C-114341,2022-03-20,2022-07-06,108.0,Work,Skilled Worker,73.0,Other,Brazil,Australia,Sao Paulo_Center,Approved,March
C-114342,2021-09-09,2021-10-20,41.0,Diplomatic,Diplomatic Visa,35.0,Female,Spain,UK,Spain_Main_Center,Approved,September
C-114343,2024-05-01,2024-06-07,37.0,Student,M1,26.0,Other,Mexico,Singapore,Guadalajara_Center,Approved,May
C-114344,2023-01-07,2023-01-31,24.0,Tourist,Visitor Subclass 600,50.0,Unknown,Brazil,Germany,Brasilia_Center,Approved,January
C-114345,2023-10-09,2023-10-30,21.0,Tourist,B2,51.0,Other,Vietnam,USA,Vietnam_Main_Center,Unknown,October
C-114346,2021-02-03,2021-05-17,103.0,Work,Employment Pass,39.0,Other,Japan,New Zealand,Japan_Main_Center,Approved,February
C-114347,2023-11-27,2023-12-31,34.0,Tourist,Visitor Subclass 600,58.0,Other,South Korea,Japan,South Korea_Main_Center,Approved,November
C-114348,2021-11-25,2022-01-06,42.0,Tourist,Schengen Tourist,35.0,Female,France,Japan,France_Main_Center,Denied,November
C-114349,2022-09-27,2022-10-28,31.0,Student,Study Permit,22.0,Female,Germany,Australia,Berlin_Center,Approved,September
C-114350,2022-05-09,2022-06-01,23.0,Tourist,B2,54.0,Other,UK,Canada,London_Center,Approved,May
C-114351,2022-10-30,2023-01-06,68.0,Work,H1B,69.0,Other,India,Canada,Delhi_Center,Approved,October
C-114352,2020-08-14,2020-11-20,98.0,Work,Skilled Worker,69.0,Female,France,USA,France_Main_Center,Approved,August
C-114353,2020-10-05,2020-11-15,41.0,Student,F1,19.0,Other,Peru,USA,Peru_Main_Center,Approved,October
C-114354,2023-08-06,2023-09-14,39.0,Business,Schengen Business,55.0,Male,Peru,New Zealand,Peru_Main_Center,Denied,August
C-114355,2024-01-28,2024-04-14,77.0,Work,Unknown,43.0,Other,Canada,Japan,Montreal_Center,Approved,January
C-114356,2020-04-05,2020-04-28,23.0,Business,B1,59.0,Male,Italy,Germany,Italy_Main_Center,Approved,April
C-114357,2024-03-23,2024-07-09,108.0,Work,Skilled Worker,66.0,Male,Turkey,Japan,Turkey_Main_Center,Approved,March
C-114358,2020-10-31,2024-02-26,36.0,Family,Unknown,45.0,Male,Pakistan,USA,Pakistan_Main_Center,Pending,October
C-114359,2022-08-20,2022-10-17,58.0,Tourist,Schengen Tourist,54.0,Other,Germany,Netherlands,Berlin_Center,Approved,August
C-114360,2021-11-06,2021-12-08,32.0,Tourist,Tourist Visa,29.0,Other,Philippines,France,Cebu_Center,Denied,November
C-114361,2021-12-05,2022-01-08,34.0,Tourist,Tourist Visa,37.0,Female,Nigeria,Germany,Nigeria_Main_Center,Approved,December
C-114362,2024-09-06,2024-12-26,111.0,Work,L1,45.0,Female,Spain,Singapore,Spain_Main_Center,Approved,September
C-114363,2021-11-21,2022-01-14,54.0,Student,Study Permit,23.0,Female,Nigeria,Australia,Nigeria_Main_Center,Approved,November
C-114364,2020-11-26,2021-02-23,89.0,Work,Work Permit,73.0,Other,Mexico,UK,Mexico City_Center,Approved,November
C-114365,2024-08-27,2024-12-07,102.0,Work,Work Permit,39.0,Other,Brazil,France,Brasilia_Center,Approved,August
C-114366,2024-02-03,2024-03-05,31.0,Tourist,Visitor Subclass 600,37.0,Unknown,Colombia,Singapore,Colombia_Main_Center,Approved,February
C-114367,2023-09-23,2023-10-23,30.0,Tourist,Schengen Tourist,49.0,Female,Thailand,UAE,Thailand_Main_Center,Approved,September
C-114368,2021-04-27,2021-06-03,37.0,Diplomatic,A1,50.0,Male,Italy,Canada,Italy_Main_Center,Approved,April
C-114369,2020-05-28,2020-07-12,45.0,Diplomatic,A1,55.0,Male,Vietnam,USA,Vietnam_Main_Center,Approved,May
C-114370,2024-01-17,2024-04-14,88.0,Work,Unknown,30.0,Female,Pakistan,Singapore,Pakistan_Main_Center,Approved,January
C-114371,2024-01-07,2024-03-05,58.0,Student,F1,19.0,Other,Iran,UAE,Iran_Main_Center,Approved,January
C-114372,2023-01-26,2024-02-26,36.0,Diplomatic,Diplomatic Visa,40.0,Male,Vietnam,Japan,Unknown,Pending,January
C-114373,2022-10-19,2023-02-05,109.0,Work,Work Permit,66.0,Male,South Korea,Germany,South Korea_Main_Center,Approved,October
C-114374,2024-07-29,2024-11-09,103.0,Work,Skilled Worker,47.0,Other,South Korea,USA,South Korea_Main_Center,Approved,July
C-114375,2024-09-05,2024-09-22,17.0,Business,B1,21.0,Female,Spain,USA,Spain_Main_Center,Denied,September
C-114376,2022-07-17,2022-11-13,119.0,Work,Skilled Worker,29.0,Other,UK,Germany,London_Center,Approved,July
C-114377,2023-01-14,2023-04-08,84.0,Work,Employment Pass,38.0,Female,South Korea,USA,South Korea_Main_Center,Approved,January
C-114378,2020-07-23,2020-08-30,38.0,Tourist,Schengen Tourist,40.0,Unknown,Thailand,Germany,Thailand_Main_Center,Approved,July
C-114379,2023-10-02,2023-11-26,55.0,Student,Student Tier 4,26.0,Other,UK,Japan,London_Center,Denied,October
C-114380,2022-04-19,2022-11-13,208.0,Family,Partner Visa,43.0,Female,Pakistan,Australia,Pakistan_Main_Center,Denied,April
C-114381,2024-06-17,2024-09-25,100.0,Work,Unknown,24.0,Female,China,Japan,Guangzhou_Center,Approved,June
C-114382,2020-10-21,2021-01-11,82.0,Work,Work Permit,35.0,Other,Germany,UAE,Frankfurt_Center,Approved,October
C-114383,2020-01-14,2020-02-15,32.0,Tourist,Schengen Tourist,46.0,Female,Peru,Switzerland,Peru_Main_Center,Approved,January
C-114384,2023-02-22,2023-05-30,97.0,Work,Skilled Worker,68.0,Other,Russia,UAE,Russia_Main_Center,Approved,February
C-114385,2020-04-16,2024-02-26,36.0,Work,Skilled Worker,26.0,Other,Colombia,New Zealand,Colombia_Main_Center,Pending,April
C-114386,2020-08-15,2020-09-10,26.0,Business,Business Visitor,49.0,Male,France,New Zealand,France_Main_Center,Approved,August
C-114387,2024-10-05,2025-03-13,159.0,Family,Family Reunion,48.0,Female,Russia,Australia,Russia_Main_Center,Approved,October
C-114388,2024-05-22,2024-06-14,23.0,Tourist,B2,39.0,Other,France,New Zealand,France_Main_Center,Approved,May
C-114389,2024-03-18,2024-05-07,50.0,Student,Study Permit,22.0,Female,Thailand,France,Thailand_Main_Center,Approved,March
C-114390,2024-12-29,2025-02-20,53.0,Tourist,B2,31.0,Female,India,France,Kolkata_Center,Approved,December
C-114391,2022-10-24,2022-11-21,28.0,Tourist,Tourist Visa,52.0,Unknown,Italy,Germany,Italy_Main_Center,Denied,October
C-114392,2021-12-30,2022-01-24,25.0,Business,Business Visitor,38.0,Other,UK,USA,Manchester_Center,Approved,December
C-114393,2022-08-04,2022-11-26,114.0,Work,Skilled Worker,23.0,Male,Mexico,New Zealand,Guadalajara_Center,Approved,August
C-114394,2023-01-02,2023-01-27,25.0,Business,Business Visitor,64.0,Female,South Korea,France,South Korea_Main_Center,Approved,January
C-114395,2020-11-05,2020-12-12,37.0,Student,F1,39.0,Male,Peru,New Zealand,Peru_Main_Center,Approved,November
C-114396,2024-05-04,2024-07-20,77.0,Work,Work Permit,22.0,Male,India,UK,Hyderabad_Center,Approved,May
C-114397,2023-12-20,2024-01-27,38.0,Student,Unknown,30.0,Other,Iran,Singapore,Iran_Main_Center,Approved,December
C-114398,2020-07-07,2020-09-16,71.0,Work,L1,71.0,Male,China,Australia,Shanghai_Center,Approved,July
C-114399,2022-09-10,2024-02-26,36.0,Tourist,Schengen Tourist,72.0,Other,Spain,Germany,Spain_Main_Center,Pending,September
C-114400,2021-01-19,2021-03-29,69.0,Work,H1B,42.0,Female,France,Germany,France_Main_Center,Approved,January
C-114401,2024-10-15,2025-01-04,81.0,Work,H1B,36.0,Female,India,Australia,Mumbai_Center,Denied,October
C-114402,2021-08-16,2021-09-23,38.0,Business,B1,72.0,Other,Turkey,USA,Turkey_Main_Center,Denied,August
C-114403,2024-03-20,2024-04-21,32.0,Tourist,Schengen Tourist,58.0,Female,China,Netherlands,Beijing_Center,Approved,March
C-114404,2023-08-07,2023-10-21,75.0,Work,H1B,49.0,Other,Italy,Australia,Italy_Main_Center,Approved,August
C-114405,2024-12-20,2025-01-10,21.0,Business,Business Visitor,43.0,Other,UK,Germany,London_Center,Approved,December
C-114406,2020-09-25,2020-10-31,36.0,Tourist,B2,57.0,Male,Thailand,Germany,Thailand_Main_Center,Approved,September
C-114407,2020-07-27,2020-09-01,36.0,Tourist,Unknown,27.0,Male,Pakistan,New Zealand,Pakistan_Main_Center,Denied,July
C-114408,2022-04-13,2022-07-02,80.0,Work,Unknown,55.0,Male,Japan,New Zealand,Japan_Main_Center,Denied,April
C-114409,2022-08-31,2024-02-26,36.0,Work,L1,64.0,Other,Spain,Switzerland,Spain_Main_Center,Pending,August
C-114410,2022-06-21,2022-09-17,88.0,Work,L1,56.0,Other,Canada,New Zealand,Toronto_Center,Approved,June
C-114411,2020-11-27,2021-01-13,47.0,Tourist,Tourist Visa,40.0,Male,Peru,Singapore,Peru_Main_Center,Approved,November
C-114412,2020-11-12,2021-03-04,112.0,Work,H1B,30.0,Male,Kenya,Germany,Kenya_Main_Center,Approved,November
C-114413,2024-11-24,2024-02-26,36.0,Student,F1,30.0,Other,Japan,Singapore,Japan_Main_Center,Pending,November
C-114414,2022-01-03,2022-07-21,199.0,Family,Partner Visa,40.0,Male,UK,UAE,Manchester_Center,Approved,January
C-114415,2020-11-23,2021-04-07,135.0,Work,L1,53.0,Male,Canada,Switzerland,Vancouver_Center,Approved,November
C-114416,2024-09-25,2024-12-22,88.0,Work,H1B,55.0,Other,Iran,Canada,Iran_Main_Center,Approved,September
C-114417,2021-12-23,2022-03-19,86.0,Work,Skilled Worker,65.0,Other,Italy,Netherlands,Italy_Main_Center,Unknown,December
C-114418,2024-02-25,2024-02-26,36.0,Business,B1,75.0,Male,UK,France,Manchester_Center,Pending,February
C-114419,2023-12-18,2025-07-28,588.0,Work,Skilled Worker,20.0,Other,Spain,Canada,Spain_Main_Center,Denied,December
C-114420,2023-04-01,2023-04-24,23.0,Tourist,Schengen Tourist,50.0,Female,Bangladesh,Canada,Bangladesh_Main_Center,Approved,April
C-114421,2021-09-11,2021-11-06,56.0,Student,F1,23.0,Male,Turkey,UAE,Turkey_Main_Center,Approved,September
C-114422,2022-07-20,2022-11-04,107.0,Work,Skilled Worker,35.0,Unknown,Mexico,UK,Guadalajara_Center,Approved,July
C-114423,2023-11-16,2024-03-13,118.0,Work,Employment Pass,46.0,Female,Vietnam,USA,Vietnam_Main_Center,Approved,November
C-114424,2024-09-05,2024-10-14,39.0,Tourist,Tourist Visa,37.0,Other,Thailand,UK,Thailand_Main_Center,Approved,September
C-114425,2023-06-15,2023-10-03,110.0,Work,H1B,32.0,Male,Brazil,Japan,Sao Paulo_Center,Approved,June
C-114426,2021-03-09,2021-04-20,42.0,Student,F1,30.0,Male,Pakistan,Canada,Pakistan_Main_Center,Approved,March
C-114427,2024-03-29,2024-05-04,36.0,Student,F1,29.0,Male,Egypt,New Zealand,Egypt_Main_Center,Denied,March
C-114428,2022-12-03,2023-02-06,65.0,Student,F1,22.0,Female,Russia,New Zealand,Russia_Main_Center,Approved,December
C-114429,2024-09-13,2025-02-09,149.0,Family,CR1,35.0,Male,Germany,France,Frankfurt_Center,Denied,September
C-114430,2021-03-20,2021-04-13,24.0,Tourist,B2,49.0,Other,Brazil,Netherlands,Rio de Janeiro_Center,Approved,March
C-114431,2023-04-18,2024-02-26,36.0,Work,Work Permit,64.0,Female,Japan,USA,Japan_Main_Center,Pending,April
C-114432,2020-12-09,2021-01-21,43.0,Student,Study Permit,30.0,Female,India,Germany,Hyderabad_Center,Approved,December
C-114433,2023-12-21,2024-02-13,54.0,Student,Study Permit,30.0,Other,Nigeria,UAE,Nigeria_Main_Center,Approved,December
C-114434,2020-08-30,2020-12-21,113.0,Work,Work Permit,29.0,Female,Germany,Japan,Berlin_Center,Approved,August
C-114435,2022-02-14,2022-02-20,6.0,Tourist,B2,60.0,Female,Japan,Germany,Japan_Main_Center,Approved,February
C-114436,2020-06-12,2020-07-17,35.0,Tourist,Unknown,39.0,Other,Mexico,Switzerland,Guadalajara_Center,Approved,June
C-114437,2024-06-23,2024-10-05,104.0,Work,L1,61.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,June
C-114438,2021-06-19,2021-07-20,31.0,Tourist,Unknown,73.0,Female,Iran,Germany,Iran_Main_Center,Approved,June
C-114439,2022-02-13,2022-03-10,25.0,Tourist,Tourist Visa,32.0,Other,Italy,Canada,Italy_Main_Center,Approved,February
C-114440,2021-07-13,2021-08-17,35.0,Tourist,Visitor Subclass 600,38.0,Other,Mexico,USA,Juarez_Center,Approved,July
C-114441,2020-09-05,2020-10-01,26.0,Student,Study Permit,26.0,Female,Nigeria,USA,Nigeria_Main_Center,Approved,September
C-114442,2023-10-29,2024-01-07,70.0,Work,H1B,39.0,Male,Peru,France,Peru_Main_Center,Approved,October
C-114443,2020-11-10,2021-06-26,228.0,Family,Family Reunion,27.0,Other,Canada,UK,Unknown,Approved,November
C-114444,2022-02-24,2022-05-21,86.0,Work,Unknown,23.0,Other,Russia,UK,Russia_Main_Center,Approved,February
C-114445,2020-04-21,2020-08-08,109.0,Work,Skilled Worker,56.0,Other,Japan,France,Japan_Main_Center,Approved,April
C-114446,2023-06-10,2023-08-11,62.0,Student,Study Permit,39.0,Female,UK,Germany,London_Center,Unknown,June
C-114447,2023-02-19,2023-04-04,44.0,Student,M1,27.0,Male,Thailand,Germany,Thailand_Main_Center,Approved,February
C-114448,2020-05-23,2020-08-26,95.0,Work,L1,44.0,Female,Bangladesh,UK,Bangladesh_Main_Center,Approved,May
C-114449,2021-02-07,2021-04-29,81.0,Work,Work Permit,39.0,Other,Iran,Singapore,Iran_Main_Center,Approved,February
C-114450,2023-04-25,2023-05-17,22.0,Business,Business Visitor,36.0,Other,Thailand,UK,Thailand_Main_Center,Approved,April
C-114451,2020-07-03,2020-08-03,31.0,Business,B1,30.0,Male,Italy,Netherlands,Italy_Main_Center,Approved,July
C-114452,2022-01-18,2022-06-02,135.0,Family,IR1,52.0,Male,Russia,Australia,Russia_Main_Center,Approved,January
C-114453,2023-04-27,2023-05-25,28.0,Tourist,Visitor Subclass 600,43.0,Other,Pakistan,Japan,Pakistan_Main_Center,Approved,April
C-114454,2020-11-27,2021-01-01,35.0,Tourist,B2,44.0,Other,Canada,Netherlands,Vancouver_Center,Approved,November
C-114455,2023-03-11,2023-05-15,65.0,Work,Employment Pass,33.0,Male,China,Japan,Shanghai_Center,Denied,March
C-114456,2024-04-25,2024-05-27,32.0,Student,Study Permit,19.0,Other,UK,UAE,Manchester_Center,Denied,April
C-114457,2024-03-28,2024-05-07,40.0,Student,Student Tier 4,25.0,Male,Canada,USA,Toronto_Center,Approved,March
C-114458,2024-09-05,2024-02-26,36.0,Tourist,Schengen Tourist,36.0,Female,Russia,UAE,Russia_Main_Center,Pending,September
C-114459,2022-08-29,2022-12-04,97.0,Transit,C1,53.0,Male,Egypt,Germany,Egypt_Main_Center,Approved,August
C-114460,2020-02-03,2020-03-20,46.0,Work,Skilled Worker,26.0,Other,Russia,Singapore,Russia_Main_Center,Approved,February
C-114461,2024-06-22,2024-08-01,40.0,Tourist,Tourist Visa,72.0,Other,Bangladesh,New Zealand,Bangladesh_Main_Center,Unknown,June
C-114462,2020-06-03,2020-09-25,114.0,Work,Employment Pass,57.0,Male,Bangladesh,Australia,Bangladesh_Main_Center,Approved,June
C-114463,2023-12-05,2024-02-12,69.0,Student,F1,28.0,Male,Russia,Germany,Russia_Main_Center,Approved,December
C-114464,2020-01-06,2020-02-21,46.0,Student,M1,27.0,Male,France,Germany,France_Main_Center,Approved,January
C-114465,2024-08-30,2024-09-28,29.0,Tourist,Schengen Tourist,69.0,Male,Japan,UAE,Japan_Main_Center,Approved,August
C-114466,2022-12-12,2023-01-20,39.0,Tourist,Schengen Tourist,44.0,Male,Japan,Netherlands,Japan_Main_Center,Approved,December
C-114467,2023-12-20,2024-02-10,52.0,Student,F1,39.0,Male,Mexico,Japan,Guadalajara_Center,Approved,December
C-114468,2023-08-13,2023-10-16,64.0,Student,F1,30.0,Other,Nigeria,Singapore,Nigeria_Main_Center,Approved,August
