Application_Month,Peak_Season,countryAvg,visa_type_Avg,Delay_Status,visa_class_Avg,Processing_Days
9,Off-Peak,63.09761549925484,171.03977272727272,Severely Delayed,174.6283783783784,185.0
11,Off-Peak,66.25196850393701,39.43447037701975,Fast,37.76707202993452,23.0
11,Off-Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,36.0
6,Peak,66.30521472392638,171.03977272727272,Severely Delayed,165.51977401129943,123.0
1,Off-Peak,62.77526273241714,52.2916392363397,Delayed,53.711934156378604,63.0
10,Off-Peak,64.23585657370518,39.43447037701975,Normal,42.395198522622344,38.0
11,Off-Peak,66.37839937839938,39.43447037701975,Fast,42.395198522622344,28.0
4,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,91.99769585253456,112.0
12,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,91.60069444444444,107.0
6,Peak,62.77526273241714,92.99161887957654,Severely Delayed,92.83892617449665,126.0
12,Off-Peak,67.8239815526518,92.99161887957654,Delayed,91.99769585253456,85.0
3,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,94.70486111111111,94.0
1,Off-Peak,67.8239815526518,72.12162162162163,Delayed,75.72985781990522,51.0
8,Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.70486111111111,94.0
6,Peak,64.23585657370518,39.43447037701975,Fast,36.92940038684719,30.0
4,Off-Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,36.0
3,Off-Peak,65.50972104818258,171.03977272727272,Severely Delayed,171.17021276595744,185.0
12,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.70486111111111,136.0
10,Off-Peak,65.50972104818258,29.534550195567146,Fast,32.86150712830957,16.0
8,Peak,67.8239815526518,29.534550195567146,Fast,32.86150712830957,23.0
8,Peak,66.25196850393701,92.99161887957654,Severely Delayed,94.74632352941177,118.0
7,Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.74632352941177,117.0
6,Peak,63.09761549925484,52.2916392363397,Delayed,53.711934156378604,77.0
1,Off-Peak,67.8239815526518,39.43447037701975,Normal,40.150870406189554,50.0
3,Off-Peak,62.77526273241714,171.03977272727272,Severely Delayed,173.78181818181818,185.0
7,Peak,66.30521472392638,92.99161887957654,Delayed,91.99769585253456,70.0
4,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,92.83892617449665,101.0
3,Off-Peak,63.61986863711002,171.03977272727272,Severely Delayed,165.51977401129943,177.0
9,Off-Peak,66.30521472392638,39.43447037701975,Normal,37.76707202993452,33.0
8,Peak,62.77526273241714,92.99161887957654,Severely Delayed,94.74632352941177,104.0
2,Off-Peak,64.56770833333333,52.2916392363397,Normal,53.711934156378604,44.0
5,Peak,64.23585657370518,72.12162162162163,Delayed,75.72985781990522,55.0
9,Off-Peak,67.8239815526518,52.2916392363397,Normal,53.711934156378604,39.0
5,Peak,66.25196850393701,39.43447037701975,Fast,36.92940038684719,9.0
11,Off-Peak,66.25196850393701,52.2916392363397,Normal,51.23287671232877,44.0
3,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,94.74632352941177,104.0
3,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,94.70486111111111,105.0
4,Off-Peak,64.23585657370518,52.2916392363397,Fast,53.711934156378604,29.0
6,Peak,65.37269681742043,52.2916392363397,Delayed,60.958666666666666,64.0
1,Off-Peak,66.30521472392638,39.43447037701975,Normal,40.150870406189554,36.0
8,Peak,64.56770833333333,52.2916392363397,Normal,52.0267229254571,42.0
12,Off-Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,37.0
1,Off-Peak,67.8239815526518,52.2916392363397,Normal,52.0267229254571,36.0
8,Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.70486111111111,111.0
9,Off-Peak,64.56770833333333,39.43447037701975,Fast,40.150870406189554,29.0
5,Peak,63.09761549925484,52.2916392363397,Normal,53.711934156378604,39.0
11,Off-Peak,64.56770833333333,29.534550195567146,Fast,26.6414686825054,25.0
7,Peak,65.37269681742043,29.534550195567146,Fast,60.958666666666666,29.0
10,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,91.99769585253456,121.0
4,Off-Peak,66.25196850393701,92.99161887957654,Severely Delayed,94.74632352941177,113.0
6,Peak,67.8239815526518,72.12162162162163,Severely Delayed,69.63981042654028,592.0
7,Peak,67.8239815526518,92.99161887957654,Delayed,91.60069444444444,60.0
7,Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,35.0
4,Off-Peak,65.37269681742043,52.2916392363397,Delayed,53.53501400560224,51.0
4,Off-Peak,67.8239815526518,39.43447037701975,Severely Delayed,42.395198522622344,579.0
8,Peak,64.23585657370518,29.534550195567146,Normal,26.6414686825054,33.0
9,Off-Peak,63.09761549925484,52.2916392363397,Normal,53.711934156378604,45.0
6,Peak,64.23585657370518,52.2916392363397,Normal,51.23287671232877,36.0
4,Off-Peak,63.61986863711002,39.43447037701975,Fast,40.150870406189554,24.0
7,Peak,64.23585657370518,92.99161887957654,Severely Delayed,60.958666666666666,95.0
11,Off-Peak,63.61986863711002,92.99161887957654,Delayed,92.83892617449665,84.0
4,Off-Peak,66.30521472392638,39.43447037701975,Normal,60.958666666666666,32.0
4,Off-Peak,63.61986863711002,92.99161887957654,Delayed,60.958666666666666,69.0
10,Off-Peak,65.37269681742043,92.99161887957654,Delayed,94.74632352941177,68.0
1,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,92.83892617449665,118.0
7,Peak,66.25196850393701,92.99161887957654,Normal,91.99769585253456,36.0
4,Off-Peak,61.9236276849642,52.2916392363397,Delayed,53.53501400560224,59.0
5,Peak,62.77526273241714,39.43447037701975,Fast,60.958666666666666,17.0
11,Off-Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,38.0
6,Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,32.0
11,Off-Peak,61.9236276849642,52.2916392363397,Normal,53.711934156378604,45.0
1,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.53501400560224,40.0
1,Off-Peak,66.30521472392638,39.43447037701975,Fast,36.92940038684719,25.0
10,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.53501400560224,48.0
12,Off-Peak,64.23585657370518,52.2916392363397,Delayed,51.23287671232877,51.0
3,Off-Peak,65.50972104818258,29.534550195567146,Fast,29.401574803149607,24.0
6,Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,34.0
3,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.70486111111111,102.0
11,Off-Peak,66.30521472392638,92.99161887957654,Delayed,92.83892617449665,85.0
12,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,94.70486111111111,394.0
7,Peak,61.9236276849642,29.534550195567146,Normal,32.86150712830957,35.0
7,Peak,61.9236276849642,39.43447037701975,Normal,60.958666666666666,36.0
11,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,94.70486111111111,98.0
1,Off-Peak,64.56770833333333,92.99161887957654,Normal,91.99769585253456,36.0
9,Off-Peak,62.77526273241714,92.99161887957654,Normal,91.60069444444444,34.0
10,Off-Peak,64.23585657370518,39.43447037701975,Fast,42.395198522622344,28.0
1,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.711934156378604,36.0
5,Peak,66.30521472392638,72.12162162162163,Delayed,75.72985781990522,64.0
8,Peak,64.23585657370518,171.03977272727272,Normal,171.17021276595744,36.0
1,Off-Peak,66.30521472392638,171.03977272727272,Severely Delayed,174.6283783783784,209.0
10,Off-Peak,66.25196850393701,52.2916392363397,Normal,52.0267229254571,37.0
3,Off-Peak,67.8239815526518,52.2916392363397,Normal,51.23287671232877,39.0
6,Peak,65.37269681742043,52.2916392363397,Normal,60.958666666666666,48.0
5,Peak,64.56770833333333,29.534550195567146,Normal,29.401574803149607,36.0
8,Peak,63.61986863711002,52.2916392363397,Delayed,53.53501400560224,56.0
3,Off-Peak,65.37269681742043,29.534550195567146,Fast,29.401574803149607,24.0
8,Peak,63.09761549925484,92.99161887957654,Delayed,92.83892617449665,89.0
6,Peak,65.37269681742043,39.43447037701975,Normal,37.76707202993452,46.0
7,Peak,63.61986863711002,39.43447037701975,Fast,36.92940038684719,14.0
7,Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,36.0
11,Off-Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,36.0
12,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.70486111111111,139.0
8,Peak,66.37839937839938,171.03977272727272,Normal,174.6283783783784,36.0
5,Peak,66.30521472392638,52.2916392363397,Delayed,53.53501400560224,63.0
1,Off-Peak,67.8239815526518,39.43447037701975,Normal,42.395198522622344,36.0
6,Peak,66.37839937839938,92.99161887957654,Severely Delayed,92.83892617449665,103.0
9,Off-Peak,64.56770833333333,72.12162162162163,Delayed,69.63981042654028,59.0
2,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,93.0
4,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.53501400560224,36.0
2,Off-Peak,66.25196850393701,92.99161887957654,Delayed,92.83892617449665,83.0
2,Off-Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,36.0
10,Off-Peak,67.8239815526518,92.99161887957654,Delayed,91.60069444444444,79.0
10,Off-Peak,63.61986863711002,39.43447037701975,Normal,42.395198522622344,38.0
1,Off-Peak,62.77526273241714,39.43447037701975,Normal,42.395198522622344,42.0
2,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.711934156378604,36.0
10,Off-Peak,61.9236276849642,92.99161887957654,Delayed,94.70486111111111,62.0
9,Off-Peak,66.37839937839938,52.2916392363397,Normal,51.23287671232877,48.0
1,Off-Peak,66.30521472392638,39.43447037701975,Normal,42.395198522622344,33.0
4,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,92.83892617449665,104.0
4,Off-Peak,63.09761549925484,39.43447037701975,Fast,42.395198522622344,21.0
8,Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,49.0
12,Off-Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,36.0
7,Peak,66.37839937839938,171.03977272727272,Normal,171.17021276595744,36.0
12,Off-Peak,61.9236276849642,52.2916392363397,Normal,52.0267229254571,50.0
7,Peak,66.37839937839938,171.03977272727272,Severely Delayed,173.78181818181818,196.0
12,Off-Peak,63.61986863711002,92.99161887957654,Severely Delayed,94.74632352941177,118.0
7,Peak,62.77526273241714,39.43447037701975,Normal,40.150870406189554,49.0
8,Peak,64.56770833333333,52.2916392363397,Normal,51.23287671232877,39.0
9,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.74632352941177,147.0
11,Off-Peak,63.09761549925484,52.2916392363397,Delayed,53.53501400560224,54.0
10,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,94.70486111111111,112.0
6,Peak,66.25196850393701,52.2916392363397,Normal,53.711934156378604,50.0
11,Off-Peak,61.9236276849642,39.43447037701975,Delayed,36.92940038684719,52.0
6,Peak,67.8239815526518,52.2916392363397,Delayed,51.23287671232877,66.0
8,Peak,64.23585657370518,92.99161887957654,Severely Delayed,94.74632352941177,116.0
1,Off-Peak,63.09761549925484,92.99161887957654,Delayed,94.70486111111111,70.0
2,Off-Peak,62.77526273241714,52.2916392363397,Normal,53.53501400560224,47.0
9,Off-Peak,65.50972104818258,52.2916392363397,Normal,53.711934156378604,47.0
9,Off-Peak,64.23585657370518,29.534550195567146,Fast,32.86150712830957,18.0
7,Peak,65.50972104818258,39.43447037701975,Fast,40.150870406189554,30.0
8,Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,36.0
6,Peak,65.50972104818258,39.43447037701975,Fast,40.150870406189554,27.0
2,Off-Peak,66.25196850393701,52.2916392363397,Delayed,51.23287671232877,66.0
9,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.711934156378604,36.0
1,Off-Peak,61.9236276849642,92.99161887957654,Delayed,91.60069444444444,67.0
6,Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,36.0
3,Off-Peak,66.37839937839938,29.534550195567146,Fast,26.6414686825054,16.0
10,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,91.60069444444444,94.0
10,Off-Peak,64.56770833333333,92.99161887957654,Severely Delayed,91.60069444444444,111.0
5,Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,44.0
4,Off-Peak,61.9236276849642,52.2916392363397,Normal,53.53501400560224,34.0
9,Off-Peak,66.37839937839938,29.534550195567146,Fast,26.6414686825054,18.0
10,Off-Peak,65.37269681742043,39.43447037701975,Normal,36.92940038684719,31.0
10,Off-Peak,63.09761549925484,39.43447037701975,Fast,40.150870406189554,22.0
8,Peak,65.50972104818258,39.43447037701975,Normal,37.76707202993452,37.0
9,Off-Peak,66.30521472392638,72.12162162162163,Delayed,75.72985781990522,66.0
2,Off-Peak,66.37839937839938,52.2916392363397,Delayed,51.23287671232877,58.0
10,Off-Peak,63.09761549925484,39.43447037701975,Normal,36.92940038684719,44.0
1,Off-Peak,64.56770833333333,39.43447037701975,Normal,42.395198522622344,36.0
4,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,36.0
2,Off-Peak,65.50972104818258,52.2916392363397,Normal,51.23287671232877,49.0
10,Off-Peak,65.50972104818258,39.43447037701975,Fast,42.395198522622344,19.0
2,Off-Peak,63.09761549925484,92.99161887957654,Delayed,60.958666666666666,78.0
5,Peak,63.61986863711002,39.43447037701975,Normal,40.150870406189554,36.0
4,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,103.0
11,Off-Peak,66.30521472392638,171.03977272727272,Normal,174.6283783783784,36.0
9,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,92.83892617449665,98.0
8,Peak,66.37839937839938,39.43447037701975,Normal,37.76707202993452,36.0
5,Peak,66.25196850393701,39.43447037701975,Fast,40.150870406189554,18.0
11,Off-Peak,65.37269681742043,39.43447037701975,Normal,36.92940038684719,36.0
10,Off-Peak,62.77526273241714,52.2916392363397,Normal,51.23287671232877,45.0
12,Off-Peak,66.37839937839938,92.99161887957654,Delayed,94.70486111111111,89.0
8,Peak,62.77526273241714,39.43447037701975,Normal,37.76707202993452,45.0
1,Off-Peak,63.09761549925484,39.43447037701975,Fast,37.76707202993452,21.0
3,Off-Peak,67.8239815526518,52.2916392363397,Normal,51.23287671232877,46.0
12,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.60069444444444,96.0
1,Off-Peak,62.77526273241714,29.534550195567146,Fast,32.86150712830957,24.0
6,Peak,66.30521472392638,39.43447037701975,Delayed,37.76707202993452,54.0
1,Off-Peak,65.50972104818258,52.2916392363397,Delayed,53.53501400560224,61.0
3,Off-Peak,63.09761549925484,39.43447037701975,Normal,40.150870406189554,36.0
11,Off-Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,40.0
3,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,91.99769585253456,113.0
8,Peak,64.56770833333333,39.43447037701975,Fast,36.92940038684719,25.0
9,Off-Peak,66.30521472392638,39.43447037701975,Normal,60.958666666666666,34.0
6,Peak,65.37269681742043,39.43447037701975,Normal,36.92940038684719,39.0
12,Off-Peak,63.61986863711002,52.2916392363397,Normal,51.23287671232877,38.0
8,Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,36.0
7,Peak,66.37839937839938,39.43447037701975,Normal,42.395198522622344,36.0
4,Off-Peak,62.77526273241714,92.99161887957654,Severely Delayed,94.70486111111111,92.0
1,Off-Peak,63.61986863711002,92.99161887957654,Delayed,94.74632352941177,74.0
5,Peak,66.37839937839938,92.99161887957654,Delayed,94.70486111111111,83.0
3,Off-Peak,64.23585657370518,52.2916392363397,Normal,51.23287671232877,36.0
2,Off-Peak,65.50972104818258,29.534550195567146,Fast,32.86150712830957,14.0
3,Off-Peak,67.8239815526518,52.2916392363397,Delayed,53.711934156378604,52.0
2,Off-Peak,64.23585657370518,92.99161887957654,Normal,91.60069444444444,36.0
9,Off-Peak,64.23585657370518,52.2916392363397,Fast,53.53501400560224,25.0
6,Peak,64.23585657370518,171.03977272727272,Severely Delayed,165.51977401129943,181.0
11,Off-Peak,66.30521472392638,39.43447037701975,Normal,40.150870406189554,36.0
6,Peak,64.56770833333333,39.43447037701975,Fast,40.150870406189554,30.0
8,Peak,64.23585657370518,92.99161887957654,Severely Delayed,92.83892617449665,138.0
3,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,92.83892617449665,95.0
5,Peak,65.37269681742043,29.534550195567146,Normal,29.401574803149607,36.0
12,Off-Peak,64.56770833333333,52.2916392363397,Delayed,53.53501400560224,54.0
9,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,60.958666666666666,109.0
5,Peak,61.9236276849642,52.2916392363397,Normal,53.53501400560224,40.0
2,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.711934156378604,47.0
1,Off-Peak,65.37269681742043,39.43447037701975,Fast,40.150870406189554,29.0
10,Off-Peak,65.50972104818258,92.99161887957654,Severely Delayed,94.74632352941177,128.0
9,Off-Peak,67.8239815526518,92.99161887957654,Delayed,92.83892617449665,86.0
5,Peak,65.50972104818258,63.90344827586207,Delayed,64.32876712328768,60.0
11,Off-Peak,62.77526273241714,171.03977272727272,Severely Delayed,171.17021276595744,146.0
3,Off-Peak,66.37839937839938,52.2916392363397,Normal,52.0267229254571,34.0
10,Off-Peak,66.25196850393701,39.43447037701975,Fast,37.76707202993452,20.0
8,Peak,61.9236276849642,39.43447037701975,Normal,40.150870406189554,40.0
4,Off-Peak,62.77526273241714,39.43447037701975,Normal,60.958666666666666,36.0
2,Off-Peak,65.37269681742043,39.43447037701975,Fast,42.395198522622344,25.0
8,Peak,66.25196850393701,29.534550195567146,Fast,60.958666666666666,28.0
12,Off-Peak,66.30521472392638,39.43447037701975,Normal,37.76707202993452,48.0
9,Off-Peak,64.56770833333333,171.03977272727272,Severely Delayed,174.6283783783784,234.0
5,Peak,66.25196850393701,39.43447037701975,Fast,37.76707202993452,24.0
6,Peak,67.8239815526518,52.2916392363397,Delayed,51.23287671232877,53.0
1,Off-Peak,63.09761549925484,52.2916392363397,Normal,53.53501400560224,44.0
10,Off-Peak,66.37839937839938,52.2916392363397,Delayed,51.23287671232877,53.0
3,Off-Peak,61.9236276849642,39.43447037701975,Normal,42.395198522622344,36.0
9,Off-Peak,63.61986863711002,39.43447037701975,Fast,36.92940038684719,28.0
3,Off-Peak,63.09761549925484,39.43447037701975,Normal,37.76707202993452,36.0
4,Off-Peak,64.23585657370518,29.534550195567146,Fast,29.401574803149607,24.0
2,Off-Peak,66.25196850393701,29.534550195567146,Fast,29.401574803149607,16.0
10,Off-Peak,66.25196850393701,29.534550195567146,Normal,29.401574803149607,36.0
2,Off-Peak,63.61986863711002,92.99161887957654,Delayed,94.74632352941177,89.0
10,Off-Peak,66.37839937839938,92.99161887957654,Normal,91.99769585253456,47.0
1,Off-Peak,67.8239815526518,171.03977272727272,Severely Delayed,174.6283783783784,238.0
7,Peak,63.61986863711002,39.43447037701975,Normal,36.92940038684719,38.0
3,Off-Peak,66.30521472392638,39.43447037701975,Fast,37.76707202993452,15.0
10,Off-Peak,61.9236276849642,39.43447037701975,Fast,42.395198522622344,28.0
1,Off-Peak,61.9236276849642,52.2916392363397,Delayed,53.53501400560224,70.0
6,Peak,64.23585657370518,39.43447037701975,Normal,60.958666666666666,33.0
2,Off-Peak,65.37269681742043,29.534550195567146,Fast,32.86150712830957,23.0
6,Peak,61.9236276849642,29.534550195567146,Fast,32.86150712830957,30.0
9,Off-Peak,62.77526273241714,92.99161887957654,Normal,91.99769585253456,41.0
3,Off-Peak,65.37269681742043,39.43447037701975,Normal,36.92940038684719,41.0
5,Peak,66.37839937839938,52.2916392363397,Normal,51.23287671232877,32.0
6,Peak,63.61986863711002,29.534550195567146,Normal,32.86150712830957,31.0
7,Peak,66.37839937839938,72.12162162162163,Delayed,69.63981042654028,53.0
12,Off-Peak,66.25196850393701,171.03977272727272,Severely Delayed,174.6283783783784,160.0
2,Off-Peak,66.25196850393701,29.534550195567146,Fast,32.86150712830957,18.0
4,Off-Peak,61.9236276849642,92.99161887957654,Delayed,91.60069444444444,80.0
8,Peak,66.30521472392638,39.43447037701975,Normal,60.958666666666666,46.0
12,Off-Peak,63.61986863711002,29.534550195567146,Fast,26.6414686825054,24.0
1,Off-Peak,66.30521472392638,52.2916392363397,Normal,53.711934156378604,48.0
12,Off-Peak,66.25196850393701,52.2916392363397,Delayed,51.23287671232877,51.0
5,Peak,66.37839937839938,92.99161887957654,Normal,94.74632352941177,36.0
2,Off-Peak,66.25196850393701,52.2916392363397,Normal,53.711934156378604,36.0
9,Off-Peak,62.77526273241714,72.12162162162163,Normal,69.63981042654028,41.0
10,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.70486111111111,114.0
9,Off-Peak,63.61986863711002,52.2916392363397,Normal,53.53501400560224,48.0
10,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.711934156378604,49.0
6,Peak,64.56770833333333,39.43447037701975,Normal,42.395198522622344,36.0
9,Off-Peak,66.37839937839938,92.99161887957654,Severely Delayed,94.70486111111111,108.0
6,Peak,65.50972104818258,39.43447037701975,Severely Delayed,40.150870406189554,418.0
2,Off-Peak,63.09761549925484,52.2916392363397,Fast,53.711934156378604,20.0
11,Off-Peak,66.25196850393701,39.43447037701975,Normal,36.92940038684719,31.0
3,Off-Peak,63.61986863711002,92.99161887957654,Delayed,92.83892617449665,75.0
6,Peak,67.8239815526518,29.534550195567146,Normal,29.401574803149607,33.0
4,Off-Peak,62.77526273241714,92.99161887957654,Delayed,91.60069444444444,89.0
5,Peak,66.30521472392638,72.12162162162163,Delayed,60.958666666666666,55.0
8,Peak,63.09761549925484,72.12162162162163,Delayed,69.63981042654028,77.0
4,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,91.99769585253456,93.0
10,Off-Peak,66.37839937839938,92.99161887957654,Delayed,91.99769585253456,56.0
10,Off-Peak,66.37839937839938,52.2916392363397,Delayed,51.23287671232877,51.0
11,Off-Peak,66.37839937839938,52.2916392363397,Normal,53.53501400560224,50.0
10,Off-Peak,66.30521472392638,52.2916392363397,Normal,53.53501400560224,45.0
3,Off-Peak,61.9236276849642,39.43447037701975,Fast,42.395198522622344,25.0
6,Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,34.0
10,Off-Peak,64.23585657370518,52.2916392363397,Normal,53.711934156378604,36.0
9,Off-Peak,61.9236276849642,52.2916392363397,Delayed,52.0267229254571,68.0
4,Off-Peak,67.8239815526518,92.99161887957654,Severely Delayed,94.70486111111111,109.0
3,Off-Peak,66.30521472392638,92.99161887957654,Severely Delayed,94.70486111111111,129.0
12,Off-Peak,65.37269681742043,39.43447037701975,Normal,36.92940038684719,38.0
7,Peak,63.09761549925484,52.2916392363397,Delayed,52.0267229254571,60.0
6,Peak,67.8239815526518,72.12162162162163,Delayed,69.63981042654028,68.0
8,Peak,64.56770833333333,92.99161887957654,Severely Delayed,91.60069444444444,124.0
5,Peak,63.09761549925484,63.90344827586207,Normal,64.32876712328768,44.0
9,Off-Peak,66.30521472392638,29.534550195567146,Fast,26.6414686825054,18.0
11,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,94.70486111111111,105.0
4,Off-Peak,63.61986863711002,52.2916392363397,Delayed,52.0267229254571,75.0
10,Off-Peak,66.30521472392638,92.99161887957654,Normal,94.70486111111111,36.0
5,Peak,64.56770833333333,39.43447037701975,Normal,60.958666666666666,35.0
11,Off-Peak,65.50972104818258,52.2916392363397,Delayed,60.958666666666666,64.0
10,Off-Peak,67.8239815526518,39.43447037701975,Fast,60.958666666666666,19.0
6,Peak,64.23585657370518,52.2916392363397,Normal,51.23287671232877,50.0
5,Peak,66.25196850393701,52.2916392363397,Normal,52.0267229254571,40.0
1,Off-Peak,63.09761549925484,171.03977272727272,Severely Delayed,173.78181818181818,154.0
12,Off-Peak,61.9236276849642,39.43447037701975,Normal,40.150870406189554,43.0
3,Off-Peak,63.09761549925484,39.43447037701975,Normal,42.395198522622344,34.0
1,Off-Peak,66.37839937839938,52.2916392363397,Delayed,53.53501400560224,56.0
6,Peak,62.77526273241714,92.99161887957654,Delayed,94.74632352941177,83.0
5,Peak,66.37839937839938,29.534550195567146,Normal,32.86150712830957,36.0
7,Peak,64.56770833333333,92.99161887957654,Severely Delayed,91.60069444444444,92.0
12,Off-Peak,62.77526273241714,52.2916392363397,Delayed,52.0267229254571,53.0
6,Peak,63.61986863711002,39.43447037701975,Normal,37.76707202993452,38.0
4,Off-Peak,64.23585657370518,52.2916392363397,Delayed,52.0267229254571,53.0
2,Off-Peak,66.25196850393701,52.2916392363397,Delayed,52.0267229254571,51.0
2,Off-Peak,64.23585657370518,92.99161887957654,Severely Delayed,91.60069444444444,97.0
2,Off-Peak,64.56770833333333,39.43447037701975,Normal,36.92940038684719,36.0
12,Off-Peak,65.50972104818258,52.2916392363397,Normal,53.53501400560224,32.0
1,Off-Peak,64.56770833333333,92.99161887957654,Delayed,94.70486111111111,68.0
4,Off-Peak,63.09761549925484,52.2916392363397,Normal,53.53501400560224,36.0
3,Off-Peak,62.77526273241714,52.2916392363397,Normal,51.23287671232877,37.0
12,Off-Peak,64.23585657370518,52.2916392363397,Delayed,52.0267229254571,54.0
1,Off-Peak,64.56770833333333,52.2916392363397,Delayed,52.0267229254571,68.0
3,Off-Peak,66.30521472392638,52.2916392363397,Normal,51.23287671232877,36.0
7,Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,36.0
4,Off-Peak,62.77526273241714,92.99161887957654,Severely Delayed,92.83892617449665,98.0
3,Off-Peak,65.37269681742043,92.99161887957654,Severely Delayed,60.958666666666666,106.0
3,Off-Peak,64.23585657370518,39.43447037701975,Normal,36.92940038684719,34.0
3,Off-Peak,64.23585657370518,52.2916392363397,Normal,52.0267229254571,36.0
4,Off-Peak,64.23585657370518,39.43447037701975,Fast,40.150870406189554,20.0
9,Off-Peak,61.9236276849642,29.534550195567146,Fast,26.6414686825054,21.0
1,Off-Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,41.0
4,Off-Peak,64.23585657370518,52.2916392363397,Normal,53.711934156378604,40.0
8,Peak,66.25196850393701,52.2916392363397,Delayed,53.711934156378604,61.0
8,Peak,66.30521472392638,39.43447037701975,Normal,37.76707202993452,36.0
1,Off-Peak,67.8239815526518,72.12162162162163,Delayed,75.72985781990522,55.0
1,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,98.0
5,Peak,65.50972104818258,29.534550195567146,Fast,29.401574803149607,20.0
3,Off-Peak,66.37839937839938,39.43447037701975,Normal,40.150870406189554,31.0
1,Off-Peak,65.37269681742043,171.03977272727272,Severely Delayed,174.6283783783784,277.0
11,Off-Peak,66.25196850393701,39.43447037701975,Normal,36.92940038684719,32.0
3,Off-Peak,65.50972104818258,52.2916392363397,Delayed,51.23287671232877,59.0
2,Off-Peak,61.9236276849642,92.99161887957654,Severely Delayed,94.74632352941177,100.0
11,Off-Peak,63.09761549925484,29.534550195567146,Fast,26.6414686825054,22.0
1,Off-Peak,66.37839937839938,29.534550195567146,Fast,26.6414686825054,23.0
9,Off-Peak,66.37839937839938,39.43447037701975,Fast,42.395198522622344,30.0
6,Peak,65.37269681742043,171.03977272727272,Severely Delayed,171.17021276595744,214.0
9,Off-Peak,65.37269681742043,92.99161887957654,Delayed,92.83892617449665,83.0
3,Off-Peak,63.09761549925484,92.99161887957654,Severely Delayed,91.60069444444444,119.0
6,Peak,65.50972104818258,39.43447037701975,Normal,40.150870406189554,44.0
8,Peak,67.8239815526518,72.12162162162163,Delayed,69.63981042654028,51.0
